name,pid,memory_usage,status
fontworker,632,2195456,running
CalendarAgent,633,16252928,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,9994240,running
com.apple.dock.extra,645,10010624,running
commerce,650,6946816,running
familycircled,651,8011776,running
avconferenced,654,7438336,running
UIKitSystem,656,7553024,running
imagent,659,13811712,running
imklaunchagent,662,5029888,running
PasswordBreachAgent,664,5455872,running
WiFiAgent,666,10551296,running
corespotlightd,671,25755648,running
mdwrite,680,2572288,running
passd,682,6553600,running
PAH_Extension,687,8208384,running
icdd,696,3325952,running
mediaremoteagent,734,2031616,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6471680,running
com.apple.WebKit.Networking,753,5603328,running
com.apple.CoreSimulator.CoreSimulatorService,808,5865472,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,5210112,running
corespeechd,818,5783552,running
AirPlayUIAgent,835,6914048,running
cloudpaird,837,9732096,running
diagnostics_agent,838,6340608,running
TextInputMenuAgent,839,9207808,running
ctkahp,843,3293184,running
com.apple.WebKit.WebContent,854,8929280,running
com.apple.WebKit.Networking,856,6307840,running
com.apple.dt.SKAgent,874,4358144,running
XCBBuildService,876,1572864,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4423680,running
chrome_crashpad_handler,1181,1949696,running
Google Chrome Helper (GPU),1188,24494080,running
Google Chrome Helper,1190,27049984,running
Google Chrome Helper,1192,6602752,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,8634368,running
callservicesd,2406,15073280,running
accountsd,5704,17006592,running
Teams,7262,66502656,running
chrome_crashpad_handler,7335,1015808,running
Microsoft Teams Helper (GPU),7336,16941056,running
Microsoft Teams Helper,7338,20971520,running
Microsoft Teams Helper (Renderer),7341,10027008,running
Microsoft Teams Helper,7342,7880704,running
parsecd,14319,13139968,running
ControlCenterHelper,18017,9322496,running
CommCenter,19187,8552448,running
Safari,32911,118161408,running
com.apple.WebKit.Networking,32913,52379648,running
com.apple.WebKit.GPU,32972,53379072,running
OneDrive,34865,27082752,running
com.apple.Safari.SearchHelper,35180,7815168,running
Numbers,35276,32243712,running
Microsoft Teams Helper (Renderer),39243,120504320,running
Microsoft Teams Helper (Renderer),39249,40140800,running
Microsoft Teams Helper (Renderer),39250,34619392,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7303168,running
python3.7,44513,4612096,running
python3.7,44583,4644864,running
com.apple.WebKit.WebContent,49014,15810560,running
zoom.us,50503,43524096,running
universalAccessAuthWarn,50508,14090240,running
caphost,50513,6275072,running
com.apple.SafariPlatformSupport.Helper,50516,17465344,running
com.apple.WebKit.WebContent,50517,13074432,running
com.apple.WebKit.WebContent,50582,48250880,running
com.apple.WebKit.WebContent,50758,242630656,running
com.apple.WebKit.WebContent,51096,17809408,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,12623872,running
com.apple.WebKit.WebContent,51128,33488896,running
com.apple.WebKit.WebContent,51131,35913728,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,30720000,running
python3.7,51149,15859712,running
python3.7,51165,11198464,running
ContextStoreAgent,51217,17596416,running
com.apple.WebKit.WebContent,51231,185090048,running
assistantd,51256,24592384,running
com.apple.WebKit.WebContent,51346,156352512,running
com.apple.WebKit.WebContent,51376,44204032,running
com.apple.WebKit.WebContent,51435,27312128,running
com.apple.WebKit.WebContent,51567,21479424,running
WiFiVelocityAgent,51827,3686400,running
com.apple.WebKit.WebContent,51863,43876352,running
com.apple.hiservices-xpcservice,51960,3735552,running
Siri,52088,22151168,running
contentlinkingd,52096,7831552,running
BiomeAgent,52101,4276224,running
SafariBookmarksSyncAgent,52108,20987904,running
akd,52110,15155200,running
containermanagerd,52111,6717440,running
dmd,52113,9306112,running
tccd,52114,10780672,running
com.apple.WebKit.WebContent,52121,25083904,running
pkd,52124,11010048,running
fmfd,52128,16072704,running
com.apple.geod,52129,12206080,running
syncdefaultsd,52144,11550720,running
vcxpc,52147,12746752,running
UniversalControl,52148,20758528,running
com.apple.quicklook.ThumbnailsAgent,52149,17743872,running
QuickLookSatellite,52150,32112640,running
ContextService,52151,10223616,running
SidecarRelay,52152,6684672,running
CoreServicesUIAgent,52155,16613376,running
proactiveeventtrackerd,52156,4243456,running
AssetCacheLocatorService,52157,7176192,running
StatusKitAgent,52161,9142272,running
Keychain Circle Notification,52162,19824640,running
cdpd,52163,4997120,running
SiriNCService,52168,21741568,running
secinitd,52169,3506176,running
IMDPersistenceAgent,52181,8175616,running
UsageTrackingAgent,52189,7520256,running
translationd,52190,17842176,running
IMAutomaticHistoryDeletionAgent,52205,2949120,running
parsec-fbf,52208,11681792,running
BTLEServerAgent,52219,4898816,running
routined,52223,22544384,running
contactsd,52224,8617984,running
appleaccountd,52239,13221888,running
neagent,52240,12894208,running
AppleSpell,52249,67780608,running
keyboardservicesd,52250,9355264,running
IDSBlastDoorService,52314,4931584,running
CloudKeychainProxy,52327,9519104,running
followupd,52328,7290880,running
donotdisturbd,52331,23101440,running
coreautha,52333,19087360,running
TextInputSwitcher,52334,19021824,running
mediaanalysisd,52357,14811136,running
CalNCService,52399,18448384,running
siriactionsd,52527,17498112,running
transparencyd,52528,11550720,running
triald,52529,7176192,running
pbs,52534,3031040,running
com.apple.iCloudHelper,52657,5931008,running
networkserviceproxy,52711,16809984,running
ctkd,52713,7553024,running
Microsoft Teams Helper (Renderer),52752,57606144,running
knowledge-agent,52929,20283392,running
IMTranscoderAgent,54069,5865472,running
ViewBridgeAuxiliary,54725,6012928,running
PowerChime,54868,10387456,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,45154304,running
photolibraryd,72498,8503296,running
talagent,77658,7307264,running
com.apple.WebKit.WebContent,82810,6356992,running
com.apple.WebKit.Networking,82813,5718016,running
python,84762,131072,running
python3.9,84764,19873792,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,10207232,running
Google Chrome Helper,85411,7831552,running
TV,86917,110854144,running
AMPLibraryAgent,86922,8962048,running
System Preferences,86985,12599296,running
studentd,86993,14712832,running
AccountProfileRemoteViewService,86998,13238272,running
AvatarPickerMemojiPicker,87002,12255232,running
com.apple.preferences.Bluetooth.remoteservice,87010,13156352,running
loginwindow,363,32505856,running
distnoted,513,3997696,running
cfprefsd,514,3784704,running
UserEventAgent,531,9093120,running
lsd,536,10485760,running
nsurlsessiond,540,10829824,running
usernoted,541,13926400,running
rapportd,543,11730944,running
lockoutagent,545,5210112,running
secd,548,11026432,running
backgroundtaskmanagementagent,551,4407296,running
sharedfilelistd,552,8437760,running
NotificationCenter,559,22478848,running
identityservicesd,563,18497536,running
itunescloudd,564,8077312,running
Microsoft Word,572,41467904,running
bird,575,9633792,running
coreauthd,584,7192576,running
sharingd,585,20430848,running
pboard,586,6062080,running
cloudd,589,24215552,running
Messages,597,48562176,running
Preview,600,46006272,running
Google Chrome,601,52199424,running
Microsoft PowerPoint,607,28753920,running
Music,608,0,stopped
Terminal,609,14319616,running
Xcode,611,18776064,running
Microsoft Excel,612,166313984,running
Mail,614,19120128,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,14188544,running
Notes,618,0,stopped
Dock,620,22052864,running
ControlCenter,621,41140224,running
SystemUIServer,623,11419648,running
Finder,624,41861120,running
Spotlight,627,17989632,running
fontd,628,6848512,running
com.apple.Safari.History,631,4816896,running
fontworker,632,2195456,running
CalendarAgent,633,38518784,running
AMPDeviceDiscoveryAgent,635,3866624,running
useractivityd,641,9699328,running
com.apple.dock.extra,645,6471680,running
commerce,650,8650752,running
familycircled,651,8011776,running
avconferenced,654,8929280,running
UIKitSystem,656,5947392,running
imagent,659,15335424,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5341184,running
WiFiAgent,666,5144576,running
corespotlightd,671,30932992,running
mdwrite,680,3325952,running
passd,682,6717440,running
PAH_Extension,687,6504448,running
icdd,696,3309568,running
mediaremoteagent,734,2883584,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6062080,running
com.apple.WebKit.Networking,753,5586944,running
com.apple.CoreSimulator.CoreSimulatorService,808,2850816,running
SimLaunchHost.arm64,810,376832,running
SimulatorTrampoline,812,2539520,running
corespeechd,818,5619712,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,8224768,running
diagnostics_agent,838,6963200,running
TextInputMenuAgent,839,11943936,running
ctkahp,843,2260992,running
com.apple.WebKit.WebContent,854,7340032,running
com.apple.WebKit.Networking,856,6275072,running
com.apple.dt.SKAgent,874,4243456,running
XCBBuildService,876,802816,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,5275648,running
chrome_crashpad_handler,1181,770048,running
Google Chrome Helper (GPU),1188,22740992,running
Google Chrome Helper,1190,16154624,running
Google Chrome Helper,1192,6078464,running
com.apple.speech.speechsynthesisd,1333,1064960,running
Microsoft Update Assistant,1649,6258688,running
callservicesd,2406,16072704,running
accountsd,5704,20905984,running
Teams,7262,60915712,running
chrome_crashpad_handler,7335,966656,running
Microsoft Teams Helper (GPU),7336,17760256,running
Microsoft Teams Helper,7338,17252352,running
Microsoft Teams Helper (Renderer),7341,12271616,running
Microsoft Teams Helper,7342,8404992,running
parsecd,14319,9650176,running
ControlCenterHelper,18017,6307840,running
CommCenter,19187,8732672,running
Safari,32911,110084096,running
com.apple.WebKit.Networking,32913,51462144,running
com.apple.WebKit.GPU,32972,34373632,running
OneDrive,34865,24854528,running
com.apple.Safari.SearchHelper,35180,7372800,running
Numbers,35276,25690112,running
Microsoft Teams Helper (Renderer),39243,101056512,running
Microsoft Teams Helper (Renderer),39249,44646400,running
Microsoft Teams Helper (Renderer),39250,32030720,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7299072,running
python3.7,44513,4620288,running
python3.7,44583,4628480,running
com.apple.WebKit.WebContent,49014,11616256,running
zoom.us,50503,43315200,running
universalAccessAuthWarn,50508,11206656,running
caphost,50513,5521408,running
com.apple.SafariPlatformSupport.Helper,50516,15515648,running
com.apple.WebKit.WebContent,50517,12238848,running
com.apple.WebKit.WebContent,50582,33849344,running
com.apple.WebKit.WebContent,50758,318701568,running
com.apple.WebKit.WebContent,51096,13713408,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,10129408,running
com.apple.WebKit.WebContent,51128,74629120,running
com.apple.WebKit.WebContent,51131,43712512,running
python3.7,51137,4743168,running
com.apple.WebKit.WebContent,51139,33488896,running
python3.7,51149,7712768,running
python3.7,51165,9928704,running
ContextStoreAgent,51217,16269312,running
com.apple.WebKit.WebContent,51231,140410880,running
assistantd,51256,22855680,running
com.apple.WebKit.WebContent,51346,85458944,running
com.apple.WebKit.WebContent,51376,66420736,running
com.apple.WebKit.WebContent,51435,34455552,running
com.apple.WebKit.WebContent,51567,20611072,running
com.apple.WebKit.WebContent,51863,69320704,running
com.apple.WebKit.WebContent,52121,11321344,running
UniversalControl,52148,19644416,running
SidecarRelay,52152,5685248,running
IMAutomaticHistoryDeletionAgent,52205,3112960,running
biomesyncd,52761,6242304,running
tccd,52807,9928704,running
fmfd,52816,16482304,running
BiomeAgent,52820,4276224,running
containermanagerd,52832,6045696,running
WiFiVelocityAgent,52898,3801088,running
knowledge-agent,52929,19546112,running
Keychain Circle Notification,52956,19644416,running
contentlinkingd,52969,7258112,running
Siri,52971,23150592,running
mdworker_shared,52981,6111232,running
SafariBookmarksSyncAgent,52982,23658496,running
akd,52983,15663104,running
vcxpc,52988,15532032,running
AudioComponentRegistrar,52989,5619712,running
CarbonComponentScannerXPC,52990,4440064,running
Microsoft Teams Helper (Renderer),52991,41091072,running
StatusKitAgent,52992,9617408,running
proactiveeventtrackerd,52994,4866048,running
ScopedBookmarkAgent,52996,4194304,running
IMTranscoderAgent,54069,8044544,running
ViewBridgeAuxiliary,54725,6356992,running
PowerChime,54868,9109504,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1277952,running
mbuseragent,71252,6111232,running
suggestd,71681,56328192,running
photolibraryd,72498,11583488,running
talagent,77658,4718592,running
com.apple.WebKit.WebContent,82810,5128192,running
com.apple.WebKit.Networking,82813,5652480,running
python,84762,131072,running
python3.9,84764,19906560,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,11010048,running
Google Chrome Helper,85411,7602176,running
TV,86917,36552704,running
AMPLibraryAgent,86922,8732672,running
System Preferences,86985,7618560,running
studentd,86993,13664256,running
AccountProfileRemoteViewService,86998,12943360,running
AvatarPickerMemojiPicker,87002,12255232,running
com.apple.preferences.Bluetooth.remoteservice,87010,11091968,running
loginwindow,363,19726336,running
distnoted,513,3751936,running
cfprefsd,514,3670016,running
UserEventAgent,531,8110080,running
lsd,536,9666560,running
nsurlsessiond,540,10502144,running
usernoted,541,10158080,running
rapportd,543,12189696,running
lockoutagent,545,4767744,running
secd,548,9224192,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5963776,running
NotificationCenter,559,15663104,running
identityservicesd,563,21856256,running
itunescloudd,564,7372800,running
Microsoft Word,572,45367296,running
bird,575,7962624,running
coreauthd,584,5472256,running
sharingd,585,21463040,running
pboard,586,6717440,running
cloudd,589,23265280,running
Messages,597,40517632,running
Preview,600,43597824,running
Google Chrome,601,55197696,running
Microsoft PowerPoint,607,33112064,running
Music,608,0,stopped
Terminal,609,12451840,running
Xcode,611,30195712,running
Microsoft Excel,612,119160832,running
Mail,614,48119808,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,13582336,running
Notes,618,0,stopped
Dock,620,17334272,running
ControlCenter,621,37470208,running
SystemUIServer,623,5619712,running
Finder,624,65847296,running
Spotlight,627,7192576,running
fontd,628,9076736,running
com.apple.Safari.History,631,7176192,running
fontworker,632,2195456,running
CalendarAgent,633,13746176,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,10387456,running
com.apple.dock.extra,645,6537216,running
commerce,650,8011776,running
familycircled,651,7159808,running
avconferenced,654,5668864,running
UIKitSystem,656,5947392,running
imagent,659,15073280,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5423104,running
WiFiAgent,666,10256384,running
corespotlightd,671,32604160,running
mdwrite,680,2621440,running
passd,682,6176768,running
PAH_Extension,687,7864320,running
icdd,696,3309568,running
mediaremoteagent,734,2031616,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6569984,running
com.apple.WebKit.Networking,753,5685248,running
com.apple.CoreSimulator.CoreSimulatorService,808,2867200,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2555904,running
corespeechd,818,4096000,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,9715712,running
diagnostics_agent,838,4882432,running
TextInputMenuAgent,839,8798208,running
ctkahp,843,2260992,running
com.apple.WebKit.WebContent,854,8241152,running
com.apple.WebKit.Networking,856,6356992,running
com.apple.dt.SKAgent,874,5554176,running
XCBBuildService,876,1572864,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4390912,running
chrome_crashpad_handler,1181,786432,running
Google Chrome Helper (GPU),1188,24281088,running
Google Chrome Helper,1190,16531456,running
Google Chrome Helper,1192,6438912,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,3686400,running
callservicesd,2406,13385728,running
accountsd,5704,12992512,running
Teams,7262,66027520,running
chrome_crashpad_handler,7335,983040,running
Microsoft Teams Helper (GPU),7336,22773760,running
Microsoft Teams Helper,7338,24100864,running
Microsoft Teams Helper (Renderer),7341,10043392,running
Microsoft Teams Helper,7342,7880704,running
parsecd,14319,12173312,running
ControlCenterHelper,18017,6340608,running
CommCenter,19187,8028160,running
Safari,32911,112017408,running
com.apple.WebKit.Networking,32913,50544640,running
com.apple.WebKit.GPU,32972,32800768,running
OneDrive,34865,29212672,running
com.apple.Safari.SearchHelper,35180,7766016,running
Numbers,35276,18710528,running
Microsoft Teams Helper (Renderer),39243,122945536,running
Microsoft Teams Helper (Renderer),39249,45334528,running
Microsoft Teams Helper (Renderer),39250,44023808,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7299072,running
python3.7,44513,4620288,running
python3.7,44583,4644864,running
com.apple.WebKit.WebContent,49014,70844416,running
zoom.us,50503,40558592,running
universalAccessAuthWarn,50508,11223040,running
caphost,50513,4669440,running
com.apple.SafariPlatformSupport.Helper,50516,13910016,running
com.apple.WebKit.WebContent,50517,19857408,running
com.apple.WebKit.WebContent,50582,115146752,running
com.apple.WebKit.WebContent,50758,323518464,running
com.apple.WebKit.WebContent,51096,13500416,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,10444800,running
com.apple.WebKit.WebContent,51128,61423616,running
com.apple.WebKit.WebContent,51131,44875776,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,37339136,running
python3.7,51149,17301504,running
python3.7,51165,10809344,running
ContextStoreAgent,51217,13729792,running
com.apple.WebKit.WebContent,51231,122863616,running
assistantd,51256,22593536,running
com.apple.WebKit.WebContent,51346,278528000,running
com.apple.WebKit.WebContent,51376,63668224,running
com.apple.WebKit.WebContent,51435,33603584,running
com.apple.WebKit.WebContent,51567,20332544,running
com.apple.WebKit.WebContent,51863,43892736,running
com.apple.WebKit.WebContent,52121,11354112,running
UniversalControl,52148,19775488,running
SidecarRelay,52152,6881280,running
IMAutomaticHistoryDeletionAgent,52205,3129344,running
biomesyncd,52761,6356992,running
tccd,52807,9207808,running
fmfd,52816,16662528,running
BiomeAgent,52820,3244032,running
containermanagerd,52832,5341184,running
WiFiVelocityAgent,52898,3817472,running
knowledge-agent,52929,20430848,running
contentlinkingd,52969,6848512,running
Siri,52971,22396928,running
SafariBookmarksSyncAgent,52982,23117824,running
vcxpc,52988,11845632,running
AudioComponentRegistrar,52989,4325376,running
CarbonComponentScannerXPC,52990,1253376,running
StatusKitAgent,52992,9175040,running
proactiveeventtrackerd,52994,4243456,running
ScopedBookmarkAgent,52996,3473408,running
com.apple.quicklook.ThumbnailsAgent,53005,17694720,running
pkd,53006,10780672,running
QuickLookSatellite,53007,41877504,running
ReportCrash,53009,3948544,running
Keychain Circle Notification,53011,17809408,running
cdpd,53012,5013504,running
CoreServicesUIAgent,53014,15319040,running
com.apple.hiservices-xpcservice,53019,3915776,running
SiriNCService,53023,20135936,running
secinitd,53024,3489792,running
AppleSpell,53030,60702720,running
keyboardservicesd,53031,9355264,running
contactsd,53032,9011200,running
BTLEServerAgent,53037,5996544,running
mdworker_shared,53051,7045120,running
python3.9,53086,56524800,running
python3.9,53087,12763136,running
IMTranscoderAgent,54069,8060928,running
ViewBridgeAuxiliary,54725,5718016,running
PowerChime,54868,6946816,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,50085888,running
photolibraryd,72498,9158656,running
talagent,77658,4718592,running
com.apple.WebKit.WebContent,82810,5947392,running
com.apple.WebKit.Networking,82813,5767168,running
python,84762,131072,running
python3.9,84764,18857984,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,10911744,running
Google Chrome Helper,85411,7553024,running
TV,86917,28540928,running
AMPLibraryAgent,86922,8945664,running
System Preferences,86985,13336576,running
studentd,86993,11042816,running
AccountProfileRemoteViewService,86998,10305536,running
AvatarPickerMemojiPicker,87002,13189120,running
com.apple.preferences.Bluetooth.remoteservice,87010,20283392,running
loginwindow,363,33456128,running
distnoted,513,4718592,running
cfprefsd,514,4112384,running
UserEventAgent,531,8880128,running
lsd,536,10993664,running
nsurlsessiond,540,13123584,running
usernoted,541,15302656,running
rapportd,543,11436032,running
lockoutagent,545,5521408,running
secd,548,12156928,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,8323072,running
NotificationCenter,559,22970368,running
identityservicesd,563,20447232,running
itunescloudd,564,7274496,running
Microsoft Word,572,41107456,running
bird,575,10616832,running
coreauthd,584,7372800,running
sharingd,585,23216128,running
pboard,586,6586368,running
cloudd,589,25640960,running
Messages,597,88080384,running
Preview,600,118292480,running
Google Chrome,601,61685760,running
Microsoft PowerPoint,607,34078720,running
Music,608,0,stopped
Terminal,609,12828672,running
Xcode,611,22675456,running
Microsoft Excel,612,163495936,running
Mail,614,86671360,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,24313856,running
Notes,618,0,stopped
Dock,620,23166976,running
ControlCenter,621,41582592,running
SystemUIServer,623,9502720,running
Finder,624,65667072,running
Spotlight,627,17121280,running
fontd,628,7913472,running
com.apple.Safari.History,631,4882432,running
fontworker,632,2195456,running
CalendarAgent,633,38060032,running
AMPDeviceDiscoveryAgent,635,4177920,running
useractivityd,641,10403840,running
com.apple.dock.extra,645,6488064,running
commerce,650,6897664,running
familycircled,651,8552448,running
avconferenced,654,9617408,running
UIKitSystem,656,8781824,running
imagent,659,16711680,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5357568,running
WiFiAgent,666,6651904,running
corespotlightd,671,40353792,running
mdwrite,680,3358720,running
passd,682,5341184,running
PAH_Extension,687,8011776,running
icdd,696,3309568,running
mediaremoteagent,734,2752512,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6176768,running
com.apple.WebKit.Networking,753,5668864,running
com.apple.CoreSimulator.CoreSimulatorService,808,3309568,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2916352,running
corespeechd,818,5865472,running
AirPlayUIAgent,835,4063232,running
cloudpaird,837,9961472,running
diagnostics_agent,838,7176192,running
TextInputMenuAgent,839,10125312,running
ctkahp,843,2260992,running
com.apple.WebKit.WebContent,854,7258112,running
com.apple.WebKit.Networking,856,6389760,running
com.apple.dt.SKAgent,874,5292032,running
XCBBuildService,876,1556480,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4390912,running
chrome_crashpad_handler,1181,1064960,running
Google Chrome Helper (GPU),1188,23904256,running
Google Chrome Helper,1190,25460736,running
Google Chrome Helper,1192,6373376,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,6914048,running
callservicesd,2406,19005440,running
accountsd,5704,18923520,running
Teams,7262,62996480,running
chrome_crashpad_handler,7335,786432,running
Microsoft Teams Helper (GPU),7336,18497536,running
Microsoft Teams Helper,7338,16465920,running
Microsoft Teams Helper (Renderer),7341,11272192,running
Microsoft Teams Helper,7342,8159232,running
parsecd,14319,9650176,running
ControlCenterHelper,18017,6422528,running
CommCenter,19187,8241152,running
Safari,32911,106299392,running
com.apple.WebKit.Networking,32913,45367296,running
com.apple.WebKit.GPU,32972,42106880,running
OneDrive,34865,24281088,running
com.apple.Safari.SearchHelper,35180,7716864,running
Numbers,35276,20545536,running
Microsoft Teams Helper (Renderer),39243,106676224,running
Microsoft Teams Helper (Renderer),39249,44826624,running
Microsoft Teams Helper (Renderer),39250,41664512,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7303168,running
python3.7,44513,4620288,running
python3.7,44583,4628480,running
com.apple.WebKit.WebContent,49014,20119552,running
zoom.us,50503,42790912,running
universalAccessAuthWarn,50508,11239424,running
caphost,50513,6062080,running
com.apple.SafariPlatformSupport.Helper,50516,16171008,running
com.apple.WebKit.WebContent,50517,12451840,running
com.apple.WebKit.WebContent,50582,29343744,running
com.apple.WebKit.WebContent,50758,52330496,running
com.apple.WebKit.WebContent,51096,13631488,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,19415040,running
com.apple.WebKit.WebContent,51128,152371200,running
com.apple.WebKit.WebContent,51131,74858496,running
python3.7,51137,4743168,running
com.apple.WebKit.WebContent,51139,36356096,running
python3.7,51149,17006592,running
python3.7,51165,10113024,running
ContextStoreAgent,51217,16449536,running
com.apple.WebKit.WebContent,51231,86654976,running
assistantd,51256,32342016,running
com.apple.WebKit.WebContent,51346,133316608,running
com.apple.WebKit.WebContent,51376,45563904,running
com.apple.WebKit.WebContent,51435,22855680,running
com.apple.WebKit.WebContent,51567,19726336,running
com.apple.WebKit.WebContent,51863,18055168,running
com.apple.WebKit.WebContent,52121,11173888,running
UniversalControl,52148,19316736,running
SidecarRelay,52152,6750208,running
IMAutomaticHistoryDeletionAgent,52205,3112960,running
biomesyncd,52761,6242304,running
tccd,52807,11567104,running
knowledge-agent,52929,22298624,running
mdworker_shared,53180,13418496,running
cdpd,53185,6012928,running
containermanagerd,53197,9928704,running
com.apple.quicklook.ThumbnailsAgent,53198,17055744,running
vcxpc,53204,14352384,running
Siri,53209,21594112,running
com.apple.hiservices-xpcservice,53211,2850816,running
StatusKitAgent,53212,9420800,running
Keychain Circle Notification,53213,19726336,running
contentlinkingd,53214,6537216,running
mdworker_shared,53216,11059200,running
Microsoft Teams Helper (Renderer),53220,57589760,running
ScopedBookmarkAgent,53226,8241152,running
BiomeAgent,53230,6995968,running
proactiveeventtrackerd,53231,9076736,running
IMTranscoderAgent,54069,8044544,running
ViewBridgeAuxiliary,54725,6946816,running
PowerChime,54868,9191424,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,6094848,running
suggestd,71681,75415552,running
photolibraryd,72498,9158656,running
talagent,77658,4734976,running
com.apple.WebKit.WebContent,82810,5931008,running
com.apple.WebKit.Networking,82813,5750784,running
python,84762,131072,running
python3.9,84764,19365888,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,11534336,running
Google Chrome Helper,85411,7864320,running
TV,86917,36667392,running
AMPLibraryAgent,86922,8765440,running
System Preferences,86985,7716864,running
studentd,86993,17743872,running
AccountProfileRemoteViewService,86998,16187392,running
AvatarPickerMemojiPicker,87002,11157504,running
com.apple.preferences.Bluetooth.remoteservice,87010,10960896,running
loginwindow,363,26116096,running
distnoted,513,3702784,running
cfprefsd,514,3833856,running
UserEventAgent,531,7225344,running
lsd,536,9371648,running
nsurlsessiond,540,12615680,running
usernoted,541,10223616,running
rapportd,543,11288576,running
lockoutagent,545,5193728,running
secd,548,10698752,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5799936,running
NotificationCenter,559,15171584,running
identityservicesd,563,20332544,running
itunescloudd,564,7618560,running
Microsoft Word,572,39321600,running
bird,575,6832128,running
coreauthd,584,5341184,running
sharingd,585,19480576,running
pboard,586,5259264,running
cloudd,589,27361280,running
Messages,597,72171520,running
Preview,600,32407552,running
Google Chrome,601,49152000,running
Microsoft PowerPoint,607,25640960,running
Music,608,0,stopped
Terminal,609,28213248,running
Xcode,611,12795904,running
Microsoft Excel,612,63340544,running
Mail,614,23117824,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,11583488,running
Notes,618,0,stopped
Dock,620,29130752,running
ControlCenter,621,35520512,running
SystemUIServer,623,5505024,running
Finder,624,61014016,running
Spotlight,627,6848512,running
fontd,628,4915200,running
com.apple.Safari.History,631,4898816,running
fontworker,632,2195456,running
CalendarAgent,633,19824640,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,9764864,running
com.apple.dock.extra,645,6504448,running
commerce,650,6733824,running
familycircled,651,7176192,running
avconferenced,654,5390336,running
UIKitSystem,656,6127616,running
imagent,659,16089088,running
imklaunchagent,662,4112384,running
PasswordBreachAgent,664,5357568,running
WiFiAgent,666,5144576,running
corespotlightd,671,26525696,running
mdwrite,680,2654208,running
passd,682,5275648,running
PAH_Extension,687,5128192,running
icdd,696,3309568,running
mediaremoteagent,734,1966080,running
mdbulkimport,742,7733248,running
com.apple.WebKit.WebContent,751,6094848,running
com.apple.WebKit.Networking,753,5652480,running
com.apple.CoreSimulator.CoreSimulatorService,808,2883584,running
